ID,地區,年月,複數原告,複數被告,賠償金額,總賠償金額,PDF
"CCEV,111,潮簡,360,20220620,1",屏東,2022年06月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c360%2c20220620%2c1.pdf
"CCEV,111,潮簡,362,20220627,1",屏東,2022年06月,否,否,[255575],255575,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c362%2c20220627%2c1.pdf
"CCEV,111,潮簡,365,20220630,1",屏東,2022年06月,否,否,[15500],15500,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c365%2c20220630%2c1.pdf
"CCEV,111,潮簡,371,20220630,1",屏東,2022年06月,否,否,[15600],15600,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c371%2c20220630%2c1.pdf
"CCEV,111,潮簡,380,20220630,1",屏東,2022年06月,否,否,[70439],70439,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c380%2c20220630%2c1.pdf
"CCEV,111,潮簡,381,20220630,1",屏東,2022年06月,否,否,[18589],18589,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c381%2c20220630%2c1.pdf
"CCEV,111,潮簡,383,20221121,1",屏東,2022年11月,否,是,[1137084],1137084,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c383%2c20221121%2c1.pdf
"CCEV,111,潮簡,394,20220927,1",屏東,2022年09月,否,是,[119191],119191,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c394%2c20220927%2c1.pdf
"CCEV,111,潮簡,403,20220721,1",屏東,2022年07月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c403%2c20220721%2c1.pdf
"CCEV,111,潮簡,431,20220721,1",屏東,2022年07月,否,否,[251750],251750,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c431%2c20220721%2c1.pdf
"CCEV,111,潮簡,437,20220815,1",屏東,2022年08月,否,否,[224313],224313,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c437%2c20220815%2c1.pdf
"CCEV,111,潮簡,445,20220922,1",屏東,2022年09月,否,否,[78212],78212,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c445%2c20220922%2c1.pdf
"CCEV,111,潮簡,446,20221013,1",屏東,2022年10月,否,否,[197567],197567,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c446%2c20221013%2c1.pdf
"CCEV,111,潮簡,447,20220916,1",屏東,2022年09月,否,否,[33950],33950,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c447%2c20220916%2c1.pdf
"CCEV,111,潮簡,458,20221006,1",屏東,2022年10月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c458%2c20221006%2c1.pdf
"CCEV,111,潮簡,462,20220725,1",屏東,2022年07月,否,否,[2713074],2713074,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c462%2c20220725%2c1.pdf
"CCEV,111,潮簡,480,20220811,1",屏東,2022年08月,否,否,[27875],27875,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c480%2c20220811%2c1.pdf
"CCEV,111,潮簡,482,20220929,1",屏東,2022年09月,否,否,[115443],115443,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c482%2c20220929%2c1.pdf
"CCEV,111,潮簡,483,20221017,1",屏東,2022年10月,否,否,[178030],178030,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c483%2c20221017%2c1.pdf
"CCEV,111,潮簡,489,20220816,1",屏東,2022年08月,否,否,[105400],105400,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c489%2c20220816%2c1.pdf
"CCEV,111,潮簡,511,20220922,2",屏東,2022年09月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c511%2c20220922%2c2.pdf
"CCEV,111,潮簡,514,20220916,1",屏東,2022年09月,否,否,[85661],85661,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c514%2c20220916%2c1.pdf
"CCEV,111,潮簡,541,20220831,1",屏東,2022年08月,否,否,[107800],107800,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c541%2c20220831%2c1.pdf
"CCEV,111,潮簡,545,20221209,1",屏東,2022年12月,否,否,[220006],220006,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c545%2c20221209%2c1.pdf
"CCEV,111,潮簡,564,20220930,1",屏東,2022年09月,是,是,"[2516527, 1000000, 1000000, 1000000]",5516527,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c564%2c20220930%2c1.pdf
"CCEV,111,潮簡,565,20220923,1",屏東,2022年09月,否,否,[22426],22426,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c565%2c20220923%2c1.pdf
"CCEV,111,潮簡,573,20230313,1",屏東,2023年03月,否,否,[1564452],1564452,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c573%2c20230313%2c1.pdf
"CCEV,111,潮簡,575,20221110,1",屏東,2022年11月,是,否,"[1059982, 289873]",1349855,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c575%2c20221110%2c1.pdf
"CCEV,111,潮簡,576,20221110,1",屏東,2022年11月,是,否,"[1059982, 289873]",1349855,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c576%2c20221110%2c1.pdf
"CCEV,111,潮簡,578,20230330,1",屏東,2023年03月,否,否,[1968500],1968500,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c578%2c20230330%2c1.pdf
"CCEV,111,潮簡,583,20221021,1",屏東,2022年10月,否,是,[50533],50533,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c583%2c20221021%2c1.pdf
"CCEV,111,潮簡,599,20221118,1",屏東,2022年11月,否,否,[976814],976814,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c599%2c20221118%2c1.pdf
"CCEV,111,潮簡,609,20220929,1",屏東,2022年09月,否,否,[55944],55944,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c609%2c20220929%2c1.pdf
"CCEV,111,潮簡,613,20230330,1",屏東,2023年03月,否,否,[387424],387424,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c613%2c20230330%2c1.pdf
"CCEV,111,潮簡,622,20221027,1",屏東,2022年10月,否,否,[55904],55904,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c622%2c20221027%2c1.pdf
"CCEV,111,潮簡,623,20221222,1",屏東,2022年12月,否,否,[65637],65637,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c623%2c20221222%2c1.pdf
"CCEV,111,潮簡,624,20230131,1",屏東,2023年01月,否,否,[74942],74942,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c624%2c20230131%2c1.pdf
"CCEV,111,潮簡,637,20221130,1",屏東,2022年11月,否,否,[2331844],2331844,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c637%2c20221130%2c1.pdf
"CCEV,111,潮簡,642,20221011,1",屏東,2022年10月,否,否,[512430],512430,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c642%2c20221011%2c1.pdf
"CCEV,111,潮簡,646,20221020,1",屏東,2022年10月,否,否,[97006],97006,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c646%2c20221020%2c1.pdf
"CCEV,111,潮簡,649,20230302,1",屏東,2023年03月,是,否,"[388742, 101970]",490712,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c649%2c20230302%2c1.pdf
"CCEV,111,潮簡,650,20230302,1",屏東,2023年03月,是,否,"[388742, 101970]",490712,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c650%2c20230302%2c1.pdf
"CCEV,111,潮簡,661,20230119,1",屏東,2023年01月,否,否,[36030],36030,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c661%2c20230119%2c1.pdf
"CCEV,111,潮簡,666,20221031,1",屏東,2022年10月,否,否,[15825],15825,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c666%2c20221031%2c1.pdf
"CCEV,111,潮簡,667,20221031,1",屏東,2022年10月,否,否,[14092],14092,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c667%2c20221031%2c1.pdf
"CCEV,111,潮簡,672,20221013,1",屏東,2022年10月,否,否,[12344],12344,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c672%2c20221013%2c1.pdf
"CCEV,111,潮簡,683,20221201,1",屏東,2022年12月,否,否,[12627],12627,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c683%2c20221201%2c1.pdf
"CCEV,111,潮簡,69,20220707,1",屏東,2022年07月,是,是,"[196558, 300160, 200000, 200000]",896718,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c69%2c20220707%2c1.pdf
"CCEV,111,潮簡,697,20221110,1",屏東,2022年11月,否,是,[140280],140280,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c697%2c20221110%2c1.pdf
"CCEV,111,潮簡,702,20221111,1",屏東,2022年11月,否,否,[37716],37716,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c702%2c20221111%2c1.pdf
"CCEV,111,潮簡,707,20221020,1",屏東,2022年10月,否,否,[183098],183098,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c707%2c20221020%2c1.pdf
"CCEV,111,潮簡,708,20230202,1",屏東,2023年02月,是,否,"[66810, 168018]",234828,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c708%2c20230202%2c1.pdf
"CCEV,111,潮簡,709,20230202,1",屏東,2023年02月,是,否,"[66810, 168018]",234828,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c709%2c20230202%2c1.pdf
"CCEV,111,潮簡,710,20221208,1",屏東,2022年12月,否,否,[335907],335907,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c710%2c20221208%2c1.pdf
"CCEV,111,潮簡,712,20221201,1",屏東,2022年12月,否,否,[11000],11000,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c712%2c20221201%2c1.pdf
"CCEV,111,潮簡,714,20221222,1",屏東,2022年12月,否,否,[8866],8866,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c714%2c20221222%2c1.pdf
"CCEV,111,潮簡,715,20230223,1",屏東,2023年02月,否,是,[24804],24804,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c715%2c20230223%2c1.pdf
"CCEV,111,潮簡,727,20221103,1",屏東,2022年11月,否,否,[67166],67166,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c727%2c20221103%2c1.pdf
"CCEV,111,潮簡,732,20230710,1",屏東,2023年07月,否,是,[61968],61968,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c732%2c20230710%2c1.pdf
"CCEV,111,潮簡,746,20221117,1",屏東,2022年11月,否,否,[524300],524300,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c746%2c20221117%2c1.pdf
"CCEV,111,潮簡,755,20221028,1",屏東,2022年10月,否,否,[54221],54221,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c755%2c20221028%2c1.pdf
"CCEV,111,潮簡,760,20221222,1",屏東,2022年12月,是,否,"[1269569, 994502, 994503, 994503]",4253077,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c760%2c20221222%2c1.pdf
"CCEV,111,潮簡,764,20221222,2",屏東,2022年12月,否,否,[167558],167558,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c764%2c20221222%2c2.pdf
"CCEV,111,潮簡,79,20220512,1",屏東,2022年05月,否,是,[2312532],2312532,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c79%2c20220512%2c1.pdf
"CCEV,111,潮簡,794,20221230,1",屏東,2022年12月,否,否,[103625],103625,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c794%2c20221230%2c1.pdf
"CCEV,111,潮簡,795,20230119,1",屏東,2023年01月,否,否,[60043],60043,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c795%2c20230119%2c1.pdf
"CCEV,111,潮簡,806,20230322,1",屏東,2023年03月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c806%2c20230322%2c1.pdf
"CCEV,111,潮簡,807,20221215,1",屏東,2022年12月,否,否,[1404990],1404990,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c807%2c20221215%2c1.pdf
"CCEV,111,潮簡,808,20221208,1",屏東,2022年12月,否,否,[2995],2995,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c808%2c20221208%2c1.pdf
"CCEV,111,潮簡,809,20221201,1",屏東,2022年12月,否,否,[103480],103480,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c809%2c20221201%2c1.pdf
"CCEV,111,潮簡,810,20221208,1",屏東,2022年12月,否,否,[83031],83031,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c810%2c20221208%2c1.pdf
"CCEV,111,潮簡,818,20221226,1",屏東,2022年12月,否,否,[190440],190440,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c818%2c20221226%2c1.pdf
"CCEV,111,潮簡,822,20230113,1",屏東,2023年01月,否,否,[177372],177372,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c822%2c20230113%2c1.pdf
"CCEV,111,潮簡,828,20230410,1",屏東,2023年04月,否,否,[1248812],1248812,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c828%2c20230410%2c1.pdf
"CCEV,111,潮簡,831,20221208,1",屏東,2022年12月,否,否,[61178],61178,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c831%2c20221208%2c1.pdf
"CCEV,111,潮簡,832,20221215,1",屏東,2022年12月,否,否,[27303],27303,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c832%2c20221215%2c1.pdf
"CCEV,111,潮簡,833,20221201,1",屏東,2022年12月,否,否,[20207],20207,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c833%2c20221201%2c1.pdf
"CCEV,111,潮簡,840,20230619,1",屏東,2023年06月,否,否,[1362490],1362490,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c840%2c20230619%2c1.pdf
"CCEV,111,潮簡,847,20230511,1",屏東,2023年05月,否,否,[267810],267810,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c847%2c20230511%2c1.pdf
"CCEV,111,潮簡,850,20221229,1",屏東,2022年12月,否,否,[89351],89351,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c850%2c20221229%2c1.pdf
"CCEV,111,潮簡,854,20221223,1",屏東,2022年12月,否,否,[43840],43840,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c854%2c20221223%2c1.pdf
"CCEV,111,潮簡,864,20230307,3",屏東,2023年03月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c864%2c20230307%2c3.pdf
"CCEV,111,潮簡,867,20230525,1",屏東,2023年05月,否,是,[423291],423291,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c867%2c20230525%2c1.pdf
"CCEV,111,潮簡,889,20230224,1",屏東,2023年02月,否,否,[19683],19683,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c889%2c20230224%2c1.pdf
"CCEV,111,潮簡,903,20221130,1",屏東,2022年11月,否,否,[292055],292055,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c903%2c20221130%2c1.pdf
"CCEV,111,潮簡,909,20230106,1",屏東,2023年01月,否,否,[27687],27687,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c909%2c20230106%2c1.pdf
"CCEV,111,潮簡,910,20221230,1",屏東,2022年12月,否,否,[41560],41560,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c910%2c20221230%2c1.pdf
"CCEV,111,潮簡,917,20230112,1",屏東,2023年01月,否,否,[63625],63625,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c917%2c20230112%2c1.pdf
"CCEV,111,潮簡,945,20230629,1",屏東,2023年06月,否,否,[53022],53022,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c945%2c20230629%2c1.pdf
"CCEV,111,潮簡,985,20230523,1",屏東,2023年05月,是,否,"[1995233, 369798]",2365031,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/111%2c%e6%bd%ae%e7%b0%a1%2c985%2c20230523%2c1.pdf
"CCEV,112,潮原小,2,20230710,1",屏東,2023年07月,否,否,[81963],81963,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%8e%9f%e5%b0%8f%2c2%2c20230710%2c1.pdf
"CCEV,112,潮原簡,1,20230327,1",屏東,2023年03月,否,否,[265217],265217,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%8e%9f%e7%b0%a1%2c1%2c20230327%2c1.pdf
"CCEV,112,潮原簡,4,20230529,1",屏東,2023年05月,否,否,[31042],31042,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%8e%9f%e7%b0%a1%2c4%2c20230529%2c1.pdf
"CCEV,112,潮小,113,20230328,1",屏東,2023年03月,否,否,[67455],67455,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c113%2c20230328%2c1.pdf
"CCEV,112,潮小,115,20230425,1",屏東,2023年04月,否,否,[33210],33210,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c115%2c20230425%2c1.pdf
"CCEV,112,潮小,117,20230330,1",屏東,2023年03月,否,否,[60802],60802,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c117%2c20230330%2c1.pdf
"CCEV,112,潮小,170,20230417,1",屏東,2023年04月,否,否,[42120],42120,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c170%2c20230417%2c1.pdf
"CCEV,112,潮小,172,20230629,1",屏東,2023年06月,否,否,[29615],29615,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c172%2c20230629%2c1.pdf
"CCEV,112,潮小,237,20230629,1",屏東,2023年06月,否,否,[32016],32016,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c237%2c20230629%2c1.pdf
"CCEV,112,潮小,246,20230518,1",屏東,2023年05月,否,否,[32082],32082,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c246%2c20230518%2c1.pdf
"CCEV,112,潮小,247,20230518,1",屏東,2023年05月,否,否,[22975],22975,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c247%2c20230518%2c1.pdf
"CCEV,112,潮小,250,20230525,1",屏東,2023年05月,否,否,[46454],46454,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c250%2c20230525%2c1.pdf
"CCEV,112,潮小,251,20230629,1",屏東,2023年06月,否,否,[34110],34110,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c251%2c20230629%2c1.pdf
"CCEV,112,潮小,264,20230530,1",屏東,2023年05月,否,否,[41112],41112,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c264%2c20230530%2c1.pdf
"CCEV,112,潮小,267,20230605,1",屏東,2023年06月,否,否,[100000],100000,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c267%2c20230605%2c1.pdf
"CCEV,112,潮小,276,20230621,1",屏東,2023年06月,否,否,[46014],46014,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c276%2c20230621%2c1.pdf
"CCEV,112,潮小,277,20230621,1",屏東,2023年06月,否,否,[],0,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c277%2c20230621%2c1.pdf
"CCEV,112,潮小,322,20230706,1",屏東,2023年07月,否,否,[22490],22490,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c322%2c20230706%2c1.pdf
"CCEV,112,潮小,325,20230710,1",屏東,2023年07月,否,否,[68484],68484,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c325%2c20230710%2c1.pdf
"CCEV,112,潮小,327,20230630,1",屏東,2023年06月,否,否,[43952],43952,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c327%2c20230630%2c1.pdf
"CCEV,112,潮小,33,20230426,1",屏東,2023年04月,否,否,[21130],21130,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c33%2c20230426%2c1.pdf
"CCEV,112,潮小,348,20230720,1",屏東,2023年07月,否,否,[8988],8988,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c348%2c20230720%2c1.pdf
"CCEV,112,潮小,67,20230316,1",屏東,2023年03月,否,否,[36770],36770,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c67%2c20230316%2c1.pdf
"CCEV,112,潮小,68,20230713,1",屏東,2023年07月,否,否,[50324],50324,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e5%b0%8f%2c68%2c20230713%2c1.pdf
"CCEV,112,潮簡,1,20230518,1",屏東,2023年05月,否,否,[527179],527179,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e7%b0%a1%2c1%2c20230518%2c1.pdf
"CCEV,112,潮簡,102,20230327,1",屏東,2023年03月,否,是,[648742],648742,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e7%b0%a1%2c102%2c20230327%2c1.pdf
"CCEV,112,潮簡,111,20230731,1",屏東,2023年07月,是,否,"[25275, 92699]",117974,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e7%b0%a1%2c111%2c20230731%2c1.pdf
"CCEV,112,潮簡,113,20230510,1",屏東,2023年05月,否,否,[120149],120149,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e7%b0%a1%2c113%2c20230510%2c1.pdf
"CCEV,112,潮簡,140,20230613,1",屏東,2023年06月,否,否,[224480],224480,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e7%b0%a1%2c140%2c20230613%2c1.pdf
"CCEV,112,潮簡,144,20230428,1",屏東,2023年04月,否,否,[25262],25262,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e7%b0%a1%2c144%2c20230428%2c1.pdf
"CCEV,112,潮簡,145,20230428,1",屏東,2023年04月,否,是,[25170],25170,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e7%b0%a1%2c145%2c20230428%2c1.pdf
"CCEV,112,潮簡,160,20230425,1",屏東,2023年04月,否,否,[242721],242721,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e7%b0%a1%2c160%2c20230425%2c1.pdf
"CCEV,112,潮簡,162,20230420,1",屏東,2023年04月,否,否,[104339],104339,https://data.judicial.gov.tw/opendl/JDocFile/CCEV/112%2c%e6%bd%ae%e7%b0%a1%2c162%2c20230420%2c1.pdf
