站名,平均氣溫,絕對最高氣溫,絕對最低氣溫,總日照時數h,總日射量MJ/ m2,Year,Month,行政區,days_in_month,平均每日日照時數,平均每日日射量,ESH
五峰站,11.8,25.8,-0.3,108.0,341.55,2005,3,新竹縣,31,3.4838709677419355,11.01774193548387,3.060728709677419
台中農改,17,29.9,4,159.6,266.8,2005,3,台中市,31,5.148387096774194,8.606451612903227,2.3908722580645163
雲林分場,17.2,31.1,4.1,,303.8,2005,3,雲林縣,31,,9.8,2.72244
義竹分場,17.5,30.4,4.9,,429.9,2005,3,嘉義縣,31,,13.86774193548387,3.852458709677419
高雄農改,20.2,31.1,6.9,136.1,287.43,2005,3,屏東縣,31,4.390322580645161,9.271935483870967,2.5757436774193545
斑鳩分場,18.95,29.15,11.3,49.0,163.995,2005,3,台東縣,31,1.5806451612903225,5.2901612903225805,1.4696068064516128
花蓮農改,17.5,27.1,9,,264.89,2005,3,花蓮縣,31,,8.54483870967742,2.373756193548387
蘭陽分場,18.35,29.7,10.5,81.7,265.29,2005,3,宜蘭縣,31,2.635483870967742,8.557741935483872,2.3773407096774193
茶改場,14.9,29.3,0.8,129.8,,2005,3,桃園市,31,4.187096774193549,,
畜試所,18.1,32.5,5.5,116.1,298.72,2005,3,臺南市,31,3.7451612903225806,9.636129032258063,2.67691664516129
恆春畜試,22.85,31.2,15.05,152.5,522.07,2005,3,屏東縣,31,4.919354838709677,16.840967741935486,4.678420838709678
農業試驗所,17.5,30.1,3.7,147.2,264.32,2005,3,台中市,31,4.748387096774193,8.526451612903225,2.368648258064516
苗栗農改,15.6,30.8,1,,,2005,3,苗栗縣,31,,,
臺大溪頭,11.8,22,-0.5,,280.51,2005,3,南投縣,31,,9.048709677419357,2.513731548387097
桃園農改,21.6,31.5,13.2,98.45,368.28,2005,4,桃園市,30,3.2816666666666667,12.276,3.4102728
茶改場,20.8,31.7,12.5,123.6,255.56,2005,4,桃園市,30,4.12,8.518666666666666,2.3664856
五峰站,17,29.1,8.8,86.8,319.25,2005,4,新竹縣,30,2.893333333333333,10.641666666666667,2.956255
苗栗農改,22,33,10.7,,,2005,4,苗栗縣,30,,,
農業試驗所,23.6,32.5,13.6,145.2,322.23,2005,4,台中市,30,4.84,10.741,2.9838497999999998
臺中農改,*23.3,*31.9,*14.1,,,2005,4,彰化縣,30,,,
臺大溪頭,,,,,225.61,2005,4,南投縣,30,,7.520333333333334,2.0891486
雲林分場,23.4,33.7,14.2,135.0,353.81,2005,4,雲林縣,30,4.5,11.793666666666669,3.2762806
義竹分場,23.5,31.9,14.4,,514.98,2005,4,嘉義縣,30,,17.166,4.7687148
畜試所,24,34.1,14.9,153.2,370.3,2005,4,臺南市,30,5.1066666666666665,12.343333333333334,3.428978
恆春畜試,25.4,31.8,20.2,192.7,602.55,2005,4,屏東縣,30,6.423333333333333,20.085,5.579613
高雄農改,25.3,33.6,17.6,161.4,341.95,2005,4,屏東縣,30,5.38,11.398333333333332,3.1664569999999994
蘭陽分場,22,30.3,14.8,122.6,390.21,2005,4,宜蘭縣,30,4.086666666666667,13.007,3.6133446
花蓮農改,22.3,30,13.2,93.5,322.31,2005,4,花蓮縣,30,3.1166666666666667,10.743666666666666,2.9845905999999998
斑鳩分場,22.15,35.4,14.6,79.05,212.81,2005,4,台東縣,30,2.635,7.093666666666667,1.9706206
桃園農改,24.95,32.8,16.25,111.45,456.485,2005,5,桃園市,31,3.5951612903225807,14.725322580645162,4.090694612903226
茶改場,24.4,33.9,17.3,92.5,311.1,2005,5,桃園市,31,2.9838709677419355,10.035483870967743,2.787857419354839
五峰站,20.3,31.4,15.4,,372.63,2005,5,新竹縣,31,,12.02032258064516,3.3392456129032255
苗栗農改,25.9,34.2,18.6,,,2005,5,苗栗縣,31,,,
農業試驗所,26.7,33.1,20.7,162.7,377.68,2005,5,台中市,31,5.248387096774193,12.183225806451611,3.3845001290322574
臺中農改,*26.5,*32.9,*20.7,,,2005,5,彰化縣,31,,,
臺大溪頭,,,,,272.23,2005,5,南投縣,31,,8.781612903225808,2.439532064516129
雲林分場,26.7,34.5,20.4,188.2,416.3,2005,5,雲林縣,31,6.070967741935483,13.429032258064517,3.7305851612903225
義竹分場,26.8,33.1,21.5,,590.87,2005,5,嘉義縣,31,,19.06032258064516,5.294957612903225
畜試所,27,35.3,21.1,193.9,397.97,2005,5,臺南市,31,6.254838709677419,12.837741935483873,3.5663247096774198
恆春畜試,27.6,33.1,21.4,153.8,637.05,2005,5,屏東縣,31,4.961290322580646,20.55,5.70879
高雄農改,27.8,34.5,21.7,184.5,383.28,2005,5,屏東縣,31,5.951612903225806,12.363870967741937,3.43468335483871
蘭陽分場,25.2,37,20,94.6,385.54,2005,5,宜蘭縣,31,3.051612903225806,12.436774193548388,3.454935870967742
花蓮農改,25.4,31.6,20.7,77.5,325.02,2005,5,花蓮縣,31,2.5,10.484516129032258,2.9125985806451613
斑鳩分場,24.9,36.4,20.4,73.8,242.4,2005,5,台東縣,31,2.3806451612903223,7.819354838709677,2.1722167741935485
桃園農改,26.8,32.7,20.7,78.1,472.22,2005,6,桃園市,30,2.603333333333333,15.740666666666668,4.372757200000001
茶改場,26.3,33.1,19.4,106.3,349.24,2005,6,桃園市,30,3.543333333333333,11.641333333333334,3.2339624000000002
五峰站,21.7,29.6,16.5,91.7,368.74,2005,6,新竹縣,30,3.056666666666666,12.291333333333334,3.4145324
苗栗農改,27.2,33.8,20.3,,,2005,6,苗栗縣,30,,,
農業試驗所,27.2,33.5,23.1,86.0,297.29,2005,6,台中市,30,2.8666666666666667,9.909666666666668,2.7529054000000004
臺中農改,27.3,33.8,22.4,171.4,308.64,2005,6,彰化縣,30,5.713333333333334,10.288,2.8580064
臺大溪頭,,,,,224.31,2005,6,南投縣,30,,7.477,2.0771106
雲林分場,27.1,36,22.4,128.9,344.16,2005,6,雲林縣,30,4.296666666666667,11.472,3.1869216
義竹分場,27.3,33.1,23,,439.18,2005,6,嘉義縣,30,,14.639333333333331,4.066806799999999
畜試所,26.9,35.1,22.6,108.6,272.3,2005,6,臺南市,30,3.62,9.076666666666666,2.521498
恆春畜試,27.95,34.85,21.25,105.4,581.87,2005,6,屏東縣,30,3.5133333333333336,19.395666666666667,5.3881162
高雄農改,27,36.7,23,91.1,259.61,2005,6,屏東縣,30,3.036666666666666,8.653666666666668,2.4039886000000004
蘭陽分場,26,34.9,18.35,127.45,459.995,2005,6,宜蘭縣,30,4.248333333333333,15.333166666666669,4.2595537000000006
花蓮農改,26.6,32.9,20.7,114.8,398.06,2005,6,花蓮縣,30,3.826666666666666,13.268666666666666,3.6860356
斑鳩分場,25.7,36.7,19.7,85.4,269.06,2005,6,台東縣,30,2.8466666666666667,8.968666666666667,2.4914956
茶改場,27.3,34.1,20.4,221.0,410.83,2005,7,桃園市,31,7.129032258064516,13.25258064516129,3.6815669032258063
桃園農改,28.1,34.5,22,195.3,687.19,2005,7,桃園市,31,6.300000000000001,22.16741935483871,6.158109096774194
五峰站,22,28.7,16.8,139.2,443.53,2005,7,新竹縣,31,4.490322580645161,14.307419354838707,3.974601096774193
苗栗農改,27.9,34.5,22.2,,579.88,2005,7,苗栗縣,31,,18.705806451612904,5.196473032258065
台中農改,28.9,35.6,22.9,258.0,413.26,2005,7,台中市,31,8.32258064516129,13.330967741935485,3.7033428387096774
臺大溪頭,,,,,289.33,2005,7,南投縣,31,,9.333225806451612,2.5927701290322576
雲林分場,28.4,37.2,22.5,215.6,443.26,2005,7,雲林縣,31,6.95483870967742,14.298709677419357,3.972181548387097
義竹分場,28.6,35,22.7,,578.09,2005,7,嘉義縣,31,,18.648064516129036,5.180432322580646
畜試所,28.3,35.6,22.6,217.5,388.68,2005,7,臺南市,31,7.016129032258065,12.538064516129031,3.4830743225806446
高雄農改,28.7,37,22.6,213.3,398.83,2005,7,屏東縣,31,6.880645161290323,12.865483870967742,3.5740314193548386
恆春畜試,28,33.15,22.9,94.65,546.69,2005,7,屏東縣,31,3.053225806451613,17.635161290322582,4.899047806451613
蘭陽分場,30.3,39.5,21.9,212.2,606.87,2005,7,宜蘭縣,31,6.84516129032258,19.576451612903227,5.438338258064516
花蓮農改,28.3,34.3,21.1,223.4,555.6,2005,7,花蓮縣,31,7.206451612903226,17.92258064516129,4.978892903225806
斑鳩分場,26.4,35.1,20.6,140.7,341.69,2005,7,台東縣,31,4.538709677419354,11.022258064516128,3.0619832903225803
農業試驗所,28.6,35.9,22.3,176.7,412.31,2005,7,台中市,31,5.699999999999999,13.300322580645162,3.694829612903226
桃園農改,27.8,33.9,23.3,171.2,552.39,2005,8,桃園市,31,5.52258064516129,17.819032258064517,4.950127161290323
茶改場,26.7,33.4,22,148.8,315.69,2005,8,桃園市,31,4.800000000000001,10.183548387096774,2.8289897419354837
五峰站,21.6,29.9,18.1,96.5,347.42,2005,8,新竹縣,31,3.1129032258064515,11.207096774193548,3.113331483870968
苗栗農改,27.6,34.5,22.3,,446.53,2005,8,苗栗縣,31,,14.404193548387097,4.001484967741935
農業試驗所,27.6,34,22.6,154.8,335.59,2005,8,台中市,31,4.993548387096775,10.82548387096774,3.0073194193548383
臺中農改,28.1,34.4,23.1,188.8,319.44,2005,8,彰化縣,31,6.090322580645162,10.304516129032258,2.8625945806451614
臺大溪頭,,,,,252.51,2005,8,南投縣,31,,8.145483870967741,2.262815419354838
雲林分場,27.7,35.8,22.4,126.4,344.44,2005,8,雲林縣,31,4.077419354838709,11.110967741935484,3.0866268387096776
義竹分場,28,34.7,22.9,,472.21,2005,8,嘉義縣,31,,15.23258064516129,4.231610903225806
畜試所,27.6,34.2,22.2,120.0,315.34,2005,8,臺南市,31,3.870967741935484,10.172258064516129,2.8258532903225806
恆春畜試,,,,126.0,564.75,2005,8,屏東縣,31,4.064516129032258,18.217741935483872,5.060888709677419
高雄農改,28.1,35.9,23.2,116.2,301.93,2005,8,屏東縣,31,3.7483870967741937,9.73967741935484,2.705682387096774
蘭陽分場,28.2,35.5,23.5,185.2,544.06,2005,8,宜蘭縣,31,5.974193548387096,17.550322580645158,4.8754796129032245
花蓮農改,27.7,34.2,22.8,153.7,480.08,2005,8,花蓮縣,31,4.958064516129032,15.486451612903226,4.302136258064516
斑鳩分場,26.3,35.4,21.4,105.0,288.95,2005,8,台東縣,31,3.3870967741935485,9.320967741935483,2.589364838709677
茶改場,26,33.3,19.6,194.9,351.43,2005,9,桃園市,30,6.496666666666667,11.714333333333334,3.2542418
桃園農改,27.2,35.4,21.2,237.8,578.29,2005,9,桃園市,30,7.926666666666667,19.276333333333334,5.3549654
五峰站,21.2,27.9,16.8,125.6,386.78,2005,9,新竹縣,30,4.1866666666666665,12.892666666666663,3.581582799999999
苗栗農改,26.7,33.6,19.2,,529.3,2005,9,苗栗縣,30,,17.64333333333333,4.901317999999999
台中農改,27.9,34.1,22.3,235.2,362.12,2005,9,台中市,30,7.84,12.070666666666666,3.3532311999999997
臺大溪頭,,,,,309.38,2005,9,南投縣,30,,10.312666666666669,2.8648588000000004
雲林分場,27.7,35.9,22,188.9,395.78,2005,9,雲林縣,30,6.296666666666667,13.192666666666666,3.6649228
義竹分場,28.1,35.3,22.8,,539.74,2005,9,嘉義縣,30,,17.991333333333333,4.9979924
畜試所,27.8,34.3,22.1,157.9,352.11,2005,9,臺南市,30,5.263333333333334,11.737,3.2605386
高雄農改,27.9,34.9,22.7,131.4,288.55,2005,9,屏東縣,30,4.38,9.618333333333334,2.671973
恆春畜試,27.35,33.2,23.25,186.3,581.9,2005,9,屏東縣,30,6.21,19.396666666666665,5.388393999999999
蘭陽分場,26.9,34.3,21.7,185.1,494.49,2005,9,宜蘭縣,30,6.17,16.483,4.5789774
花蓮農改,26.7,33.5,20.9,154.8,455.34,2005,9,花蓮縣,30,5.16,15.178,4.2164484
斑鳩分場,25.6,35.2,20.1,134.5,291.28,2005,9,台東縣,30,4.483333333333333,9.709333333333332,2.6972527999999993
農業試驗所,27.9,34.3,22,241.6,391.44,2005,9,台中市,30,8.053333333333333,13.048,3.6247344
茶改場,22.5,32.3,16.9,139.2,234.34,2005,10,桃園市,31,4.490322580645161,7.559354838709678,2.0999887741935486
桃園農改,23.9,32.6,18.2,164.0,407.45,2005,10,桃園市,31,5.290322580645161,13.143548387096772,3.651277741935483
五峰站,18.1,25.9,11.6,86.3,321.97,2005,10,新竹縣,31,2.7838709677419358,10.386129032258063,2.88526664516129
苗栗農改,23.6,31.9,16,,433.24,2005,10,苗栗縣,31,,13.975483870967745,3.882389419354839
台中農改,25.1,33,18.6,230.0,324.87,2005,10,台中市,31,7.419354838709677,10.47967741935484,2.911254387096774
臺大溪頭,19.9,27.7,14,,229.92,2005,10,南投縣,31,,7.416774193548386,2.0603798709677417
雲林分場,24.9,33.8,18,173.3,360.01,2005,10,雲林縣,31,5.590322580645162,11.613225806451611,3.2261541290322575
義竹分場,25.2,33.2,17.8,,491.68,2005,10,嘉義縣,31,,15.860645161290323,4.406087225806452
畜試所,25.4,34.1,18.1,145.6,324.28,2005,10,臺南市,31,4.696774193548387,10.46064516129032,2.9059672258064504
高雄農改,26.6,33.3,20.6,139.6,271.8,2005,10,屏東縣,31,4.503225806451613,8.76774193548387,2.4356787096774193
恆春畜試,26,32.05,21.1,216.1,584.49,2005,10,屏東縣,31,6.970967741935484,18.85451612903226,5.237784580645162
蘭陽分場,23.6,32.4,17.5,95.2,273.37,2005,10,宜蘭縣,31,3.070967741935484,8.818387096774194,2.4497479354838707
花蓮農改,25,32,18.6,130.8,366.69,2005,10,花蓮縣,31,4.219354838709678,11.828709677419354,3.2860155483870965
斑鳩分場,23.9,32.1,16.9,143.3,282.59,2005,10,台東縣,31,4.622580645161291,9.115806451612904,2.5323710322580646
農業試驗所,24.4,32.15,17.5,265.4,377.56,2005,10,台中市,31,8.561290322580644,12.179354838709678,3.383424774193548
茶改場,20.4,29.9,13.9,113.7,197.33,2005,11,桃園市,30,3.79,6.577666666666667,1.8272758000000002
桃園農改,21.5,31.8,14.4,160.8,345.98,2005,11,桃園市,30,5.36,11.532666666666668,3.2037748
五峰站,16.3,25.3,9.9,,328.05,2005,11,新竹縣,30,,10.935,3.037743
苗栗農改,21.2,30.7,12.6,,367.91,2005,11,苗栗縣,30,,12.263666666666667,3.4068466
台中農改,22.8,31.6,14.5,195.6,255.36,2005,11,台中市,30,6.52,8.512,2.3646336
臺大溪頭,17.6,27.6,10,,241.45,2005,11,南投縣,30,,8.048333333333334,2.235827
雲林分場,22.6,32.8,13.3,159.1,302.25,2005,11,雲林縣,30,5.303333333333333,10.075,2.7988349999999995
義竹分場,22.9,32.2,14.5,,392.58,2005,11,嘉義縣,30,,13.086,3.6352908
畜試所,23,32,14.2,144.0,276.68,2005,11,臺南市,30,4.8,9.222666666666669,2.5620568000000006
高雄農改,24.7,33.3,17.6,159.9,256.0,2005,11,屏東縣,30,5.33,8.533333333333333,2.37056
恆春畜試,,,,201.5,505.46,2005,11,屏東縣,30,6.716666666666667,16.848666666666666,4.6805596
蘭陽分場,21.5,30.7,14.9,91.9,226.08,2005,11,宜蘭縣,30,3.063333333333333,7.536,2.0935007999999997
花蓮農改,23.1,32.2,15.8,85.1,264.59,2005,11,花蓮縣,30,2.8366666666666664,8.819666666666667,2.4501033999999997
斑鳩分場,21.5,30.7,15.2,95.8,193.57,2005,11,台東縣,30,3.1933333333333334,6.452333333333333,1.7924581999999998
農業試驗所,22.8,31.7,13.6,216.5,289.58,2005,11,台中市,30,7.216666666666667,9.652666666666669,2.6815108000000003
茶改場,14,23.3,5,82.7,126.67,2005,12,桃園市,31,2.667741935483871,4.086129032258064,1.1351266451612902
桃園農改,,,,,,2005,12,桃園市,31,,,
五峰站,10.1,20.7,-0.4,105.4,233.84,2005,12,新竹縣,31,3.4000000000000004,7.543225806451613,2.095508129032258
苗栗農改,14.7,26.5,1.9,,265.56,2005,12,苗栗縣,31,,8.566451612903226,2.379760258064516
台中農改,16.4,27.7,4.8,155.4,216.39,2005,12,台中市,31,5.012903225806451,6.9803225806451605,1.9391336129032255
臺大溪頭,12.8,27,1,,231.48,2005,12,南投縣,31,,7.467096774193548,2.0743594838709676
雲林分場,16.2,29.1,3.3,134.4,240.91,2005,12,雲林縣,31,4.335483870967742,7.771290322580645,2.1588644516129034
義竹分場,16.8,29.6,4.2,,353.73,2005,12,嘉義縣,31,,11.410645161290324,3.169877225806452
畜試所,17.5,29.4,5.1,129.5,254.26,2005,12,臺南市,31,4.17741935483871,8.201935483870967,2.2784976774193546
高雄農改,19.2,30.3,8.7,82.9,207.57,2005,12,屏東縣,31,2.674193548387097,6.695806451612903,1.8600950322580643
恆春畜試,,,,97.9,,2005,12,屏東縣,31,3.1580645161290324,,
蘭陽分場,15.8,27.1,6,69.8,185.26,2005,12,宜蘭縣,31,2.2516129032258063,5.976129032258064,1.66016864516129
花蓮農改,18.2,33,9.6,47.3,167.28,2005,12,花蓮縣,31,1.525806451612903,5.396129032258065,1.4990446451612904
斑鳩分場,16.7,26.9,8.5,55.1,132.97,2005,12,台東縣,31,1.7774193548387098,4.289354838709677,1.1915827741935483
農業試驗所,16.5,28.6,4.7,167.9,229.97,2005,12,台中市,31,5.416129032258064,7.418387096774193,2.060827935483871
茶改場,14.8,25.6,5.8,74.4,118.81,2006,1,桃園市,31,2.4000000000000004,3.8325806451612894,1.064690903225806
桃園農改,15.5,23.7,7.8,70.5,209.14,2006,1,桃園市,31,2.274193548387097,6.7464516129032255,1.874164258064516
五峰站,12,23.6,0.6,76.7,244.57,2006,1,新竹縣,31,2.4741935483870967,7.889354838709677,2.191662774193548
苗栗農改,15.5,26.1,7,,240.19,2006,1,苗栗縣,31,,7.748064516129032,2.1524123225806453
台中農改,16.25,26.6,4.95,170.4,237.715,2006,1,台中市,31,5.496774193548387,7.668225806451613,2.130233129032258
臺大溪頭,13.9,26.5,4,,232.08,2006,1,南投縣,31,,7.486451612903227,2.0797362580645165
雲林分場,17.1,54.3,9.1,118.7,267.53,2006,1,雲林縣,31,3.829032258064516,8.629999999999999,2.3974139999999995
義竹分場,17.4,29.6,0,,377.31,2006,1,嘉義縣,31,,12.171290322580646,3.3811844516129033
畜試所,18.3,31.1,8.6,126.9,255.25,2006,1,臺南市,31,4.093548387096774,8.233870967741936,2.2873693548387095
高雄農改,20.5,31,10.3,143.7,240.8,2006,1,屏東縣,31,4.635483870967741,7.767741935483872,2.1578787096774197
恆春畜試,21.6,34.5,10.7,169.2,427.32,2006,1,屏東縣,31,5.458064516129032,13.78451612903226,3.8293385806451616
蘭陽分場,17.3,27.6,8.4,57.7,181.57,2006,1,宜蘭縣,31,1.8612903225806448,5.857096774193548,1.6271014838709674
花蓮農改,18.9,29.6,10.9,43.0,184.38,2006,1,花蓮縣,31,1.3870967741935485,5.947741935483871,1.6522827096774195
斑鳩分場,18.1,27.5,10.1,67.8,161.96,2006,1,台東縣,31,2.1870967741935483,5.224516129032258,1.4513705806451613
農業試驗所,17.6,30.3,9.2,173.3,252.43,2006,1,台中市,31,5.590322580645162,8.142903225806451,2.262098516129032
桃園農改,15.5,28.3,10.8,83.4,232.81,2006,2,桃園市,28,2.9785714285714286,8.314642857142857,2.309807785714286
茶改場,15,27.8,10.1,90.7,140.67,2006,2,桃園市,28,3.2392857142857143,5.023928571428571,1.395647357142857
五峰站,12.9,23.4,6.5,84.9,277.58,2006,2,新竹縣,28,3.032142857142857,9.913571428571428,2.7539901428571425
苗栗農改,15.9,31.2,8.8,,259.04,2006,2,苗栗縣,28,,9.251428571428573,2.570046857142857
農業試驗所,18.3,31,11.4,180.0,277.47,2006,2,台中市,28,6.428571428571429,9.909642857142858,2.7528987857142857
臺中農改,18.1,30.5,11.4,163.6,247.08,2006,2,彰化縣,28,5.842857142857143,8.824285714285715,2.4513865714285714
臺大溪頭,15,27,7.5,,249.51,2006,2,南投縣,28,,8.911071428571429,2.4754956428571426
雲林分場,17.8,33.8,10,116.3,278.04,2006,2,雲林縣,28,4.1535714285714285,9.93,2.7585539999999997
義竹分場,18.4,31.7,9.8,,416.11,2006,2,嘉義縣,28,,14.86107142857143,4.128405642857143
畜試所,19.4,33.7,10.5,135.4,294.16,2006,2,臺南市,28,4.835714285714286,10.505714285714287,2.918487428571429
恆春畜試,22.4,29.7,16.1,175.7,460.34,2006,2,屏東縣,28,6.275,16.440714285714286,4.5672304285714285
高雄農改,21.5,33.3,13.1,153.7,277.78,2006,2,屏東縣,28,5.489285714285714,9.920714285714284,2.7559744285714283
蘭陽分場,17.4,28.4,10.7,62.0,199.53,2006,2,宜蘭縣,28,2.2142857142857144,7.126071428571429,1.9796226428571428
花蓮農改,18.8,28.4,11.9,55.9,198.98,2006,2,花蓮縣,28,1.9964285714285717,7.106428571428571,1.974165857142857
斑鳩分場,18.5,30.2,10.5,64.2,175.88,2006,2,台東縣,28,2.292857142857143,6.281428571428571,1.7449808571428571
茶改場,16.1,28.5,7.3,66.5,173.18,2006,3,桃園市,31,2.1451612903225805,5.586451612903226,1.5519162580645163
桃園農改,17.1,29.4,8.1,100.1,314.69,2006,3,桃園市,31,3.229032258064516,10.151290322580644,2.820028451612903
五峰站,13.1,27.3,2.2,88.2,284.47,2006,3,新竹縣,31,2.8451612903225807,9.176451612903229,2.549218258064517
苗栗農改,18,33.8,8.3,,338.45,2006,3,苗栗縣,31,,10.917741935483871,3.0329487096774193
台中農改,19.2,32.6,10.1,177.5,288.19,2006,3,台中市,31,5.725806451612903,9.296451612903226,2.582554258064516
臺大溪頭,15.3,27.4,6.9,,202.18,2006,3,南投縣,31,,6.521935483870968,1.8117936774193548
雲林分場,19.3,33.7,9.9,136.5,331.01,2006,3,雲林縣,31,4.403225806451613,10.677741935483873,2.9662767096774196
義竹分場,19.7,33.2,10.3,,465.71,2006,3,嘉義縣,31,,15.02290322580645,4.173362516129032
畜試所,20.6,33.9,10.8,122.7,310.38,2006,3,臺南市,31,3.958064516129032,10.012258064516129,2.7814052903225805
高雄農改,22.6,34.4,11.6,159.5,293.86,2006,3,屏東縣,31,5.145161290322581,9.479354838709678,2.6333647741935486
恆春畜試,23.1,32.9,14.1,189.3,542.2,2006,3,屏東縣,31,6.106451612903226,17.490322580645163,4.858811612903226
蘭陽分場,18.5,30.8,10.5,98.6,298.35,2006,3,宜蘭縣,31,3.1806451612903226,9.624193548387098,2.6736009677419355
花蓮農改,19.5,28.6,11.7,70.8,244.57,2006,3,花蓮縣,31,2.2838709677419358,7.889354838709677,2.191662774193548
斑鳩分場,19,30.1,10.8,53.1,174.74,2006,3,台東縣,31,1.7129032258064516,5.636774193548387,1.565895870967742
農業試驗所,19.7,32.2,10.5,168.5,290.64,2006,3,台中市,31,5.435483870967742,9.37548387096774,2.604509419354838
桃園農改,21.8,30.1,14.2,82.2,342.56,2006,4,桃園市,30,2.74,11.418666666666669,3.1721056000000005
